Customer_ID,Age,Gender,Income_Level,Education_Level,Marital_Status,Credit_Score,Monthly_Expenditure,Payment_Default,Card_Type,Transaction_Frequency,Online_Purchase_Ratio,Spending_Category,Transaction_Amount,Monthly_Income,Monthly_Income_INR,Monthly_Expenditure_INR,Transaction_Amount_INR,City_or_State
CUST0001193,25,Female,Low,PhD,Divorced,580,2190.11,No,Standard,40,0.65,Education,54.75,2413.6,200328.8,181779.13,4544.25,Bangalore
CUST0001194,66,Male,High,High School,Married,607,1011.17,No,Standard,14,0.43,Entertainment,72.23,8872.19,736391.77,83927.11,5995.09,Maharashtra
CUST0001195,52,Male,High,Bachelor's,Married,576,644.16,No,Standard,20,0.39,Electronics,32.21,9290.33,771097.39,53465.28,2673.43,West Bengal
CUST0001196,78,Female,Medium,Bachelor's,Single,829,3641.53,No,Standard,32,0.69,Online Shopping,113.8,5855.95,486043.85,302246.99,9445.4,Madhya Pradesh
CUST0001197,69,Female,Medium,Bachelor's,Single,594,1410.81,No,Standard,23,0.69,Entertainment,61.34,5606.54,465342.82,117097.23,5091.22,Gujarat
CUST0001198,32,Male,Medium,High School,Married,352,4118.29,No,Platinum,44,0.59,Utilities,93.6,3673.82,304927.06,341818.07,7768.8,Delhi
CUST0001199,64,Female,High,Bachelor's,Single,731,4978.48,No,Platinum,10,0.33,Healthcare,497.85,12583.76,1044452.08,413213.84,41321.55,Tamil Nadu
CUST0001200,73,Female,Medium,Bachelor's,Single,351,475.44,No,Platinum,8,0.84,Dining,59.43,5119.16,424890.28,39461.52,4932.69,Mumbai
CUST0001201,39,Male,Medium,PhD,Married,371,2417.87,No,Platinum,34,0.54,Online Shopping,71.11,6386.19,530053.77,200683.21,5902.13,Karnataka
CUST0001202,31,Male,High,High School,Single,327,4030.11,Yes,Standard,43,0.73,Groceries,93.72,7442.77,617749.91,334499.13,7778.76,Madhya Pradesh
CUST0001203,43,Other,High,Bachelor's,Divorced,768,3965.86,No,Standard,35,0.27,Travel,113.31,11080.48,919679.84,329166.38,9404.73,Madhya Pradesh
CUST0001204,45,Female,High,Bachelor's,Single,846,3823.99,Yes,Standard,31,0.38,Travel,123.35,7574.06,628646.98,317391.17,10238.05,Telangana
CUST0001205,40,Female,Medium,Bachelor's,Single,700,1810.08,No,Platinum,49,0.8,Other,36.94,5672.91,470851.53,150236.64,3066.02,Mumbai
CUST0001206,31,Female,High,Bachelor's,Single,500,2323.88,No,Gold,25,0.14,Healthcare,92.96,7209.87,598419.21,192882.04,7715.68,Tamil Nadu
CUST0001207,41,Male,Medium,High School,Single,765,3015.34,No,Standard,41,0.51,Travel,73.54,6772.15,562088.45,250273.22,6103.82,Punjab
CUST0001208,19,Male,High,High School,Married,678,4872.31,No,Standard,13,0.49,Groceries,374.79,7883.83,654357.89,404401.73,31107.57,Uttar Pradesh
CUST0001209,62,Male,Medium,Master's,Married,476,1704.98,No,Gold,39,0.7,Utilities,43.72,4751.52,394376.16,141513.34,3628.76,Hyderabad
CUST0001210,43,Female,Medium,Bachelor's,Married,351,4623.41,No,Gold,46,0.33,Other,100.51,5675.55,471070.65,383743.03,8342.33,Kolkata
CUST0001211,31,Female,Medium,Bachelor's,Married,378,1419.85,No,Platinum,25,0.28,Dining,56.79,3871.12,321302.96,117847.55,4713.57,Uttar Pradesh
CUST0001212,76,Female,Medium,High School,Single,684,4946.46,No,Standard,21,0.84,Other,235.55,5903.76,490012.08,410556.18,19550.65,Punjab
CUST0001213,73,Male,Medium,High School,Married,307,3384.29,No,Platinum,28,0.56,Entertainment,120.87,3325.83,276043.89,280896.07,10032.21,Kolkata
CUST0001214,68,Male,Medium,High School,Single,513,2371.21,No,Standard,35,0.18,Healthcare,67.75,4804.7,398790.1,196810.43,5623.25,Karnataka
CUST0001215,24,Female,Medium,High School,Single,324,3105.61,Yes,Gold,10,0.25,Online Shopping,310.56,5705.26,473536.58,257765.63,25776.48,Mumbai
CUST0001216,20,Female,Medium,Bachelor's,Married,749,1435.4,No,Platinum,39,0.9,Other,36.81,4067.76,337624.08,119138.2,3055.23,Pune
CUST0001217,64,Female,High,Master's,Married,756,1443.45,No,Platinum,41,0.26,Online Shopping,35.21,9965.1,827103.3,119806.35,2922.43,Gujarat
CUST0001218,40,Male,Medium,Bachelor's,Married,760,656.42,No,Standard,17,0.59,Dining,38.61,6828.13,566734.79,54482.86,3204.63,Mumbai
CUST0001219,63,Female,Low,Bachelor's,Single,497,658.85,No,Standard,29,0.44,Electronics,22.72,2857.54,237175.82,54684.55,1885.76,Ahmedabad
CUST0001220,60,Male,Low,High School,Single,393,1803.59,No,Standard,36,0.81,Education,50.1,1689.09,140194.47,149697.97,4158.3,Tamil Nadu
CUST0001221,64,Female,Low,Bachelor's,Divorced,736,3837.99,No,Standard,5,0.7,Electronics,767.6,2048.01,169984.83,318553.17,63710.8,Chennai
CUST0001222,77,Male,Medium,High School,Single,826,3079.06,Yes,Gold,39,0.58,Travel,78.95,3739.61,310387.63,255561.98,6552.85,West Bengal
CUST0001223,62,Female,Low,Master's,Single,677,602.66,No,Platinum,23,0.11,Entertainment,26.2,2891.12,239962.96,50020.78,2174.6,Karnataka
CUST0001224,35,Male,Low,Bachelor's,Single,403,4275.96,No,Standard,16,0.8,Healthcare,267.25,2345.94,194713.02,354904.68,22181.75,Jaipur
CUST0001225,75,Female,High,PhD,Single,338,3046.7,No,Standard,44,0.46,Healthcare,69.24,14759.75,1225059.25,252876.1,5746.92,Ahmedabad
CUST0001226,55,Male,High,Master's,Single,757,4808.19,No,Standard,44,0.85,Travel,109.28,9047.42,750935.86,399079.77,9070.24,Rajasthan
CUST0001227,52,Male,Medium,Bachelor's,Married,663,3383.91,No,Platinum,47,0.5,Utilities,72,5533.42,459273.86,280864.53,5976,Telangana
CUST0001228,68,Male,High,Bachelor's,Married,434,958.36,No,Platinum,24,0.66,Online Shopping,39.93,8574.42,711676.86,79543.88,3314.19,Rajasthan
CUST0001229,32,Male,Low,High School,Divorced,673,2421.54,No,Standard,37,0.16,Healthcare,65.45,1609.25,133567.75,200987.82,5432.35,Madhya Pradesh
CUST0001230,42,Male,Medium,Bachelor's,Single,531,3277.64,No,Standard,33,0.7,Electronics,99.32,3519.79,292142.57,272044.12,8243.56,Madhya Pradesh
CUST0001231,72,Female,Medium,Master's,Single,338,238.5,No,Gold,20,0.37,Utilities,11.92,3708.28,307787.24,19795.5,989.36,Hyderabad
CUST0001232,54,Male,Medium,High School,Married,346,173.06,No,Gold,18,0.38,Utilities,9.61,3529.6,292956.8,14363.98,797.63,Delhi
CUST0001233,45,Female,Medium,Master's,Married,335,734.07,No,Standard,11,0.19,Online Shopping,66.73,4231.32,351199.56,60927.81,5538.59,Chennai
CUST0001234,27,Female,Medium,Bachelor's,Married,394,1333.16,No,Platinum,10,0.22,Travel,133.32,4518.61,375044.63,110652.28,11065.56,Telangana
CUST0001235,56,Female,Medium,Master's,Married,660,2204.79,No,Platinum,25,0.25,Other,88.19,6187.56,513567.48,182997.57,7319.77,Pune
CUST0001236,74,Male,Medium,Master's,Single,824,2488.46,No,Gold,40,0.36,Education,62.21,3765.82,312563.06,206542.18,5163.43,Uttar Pradesh
CUST0001237,34,Male,Low,Bachelor's,Married,445,776.34,No,Gold,26,0.81,Healthcare,29.86,2038.35,169183.05,64436.22,2478.38,Mumbai
CUST0001238,56,Female,Low,Bachelor's,Married,667,3399.62,No,Standard,44,0.39,Groceries,77.26,1854.62,153933.46,282168.46,6412.58,Maharashtra
CUST0001239,39,Other,Low,Bachelor's,Single,364,3021.08,No,Gold,23,0.68,Electronics,131.35,2961.08,245769.64,250749.64,10902.05,Rajasthan
CUST0001240,43,Male,Low,Master's,Married,527,1542.87,No,Standard,29,0.17,Dining,53.2,1992.33,165363.39,128058.21,4415.6,Jaipur
CUST0001241,79,Male,Medium,PhD,Married,819,166.93,No,Standard,7,0.57,Education,23.85,6875.84,570694.72,13855.19,1979.55,Uttar Pradesh
CUST0001242,61,Male,Low,Master's,Single,480,480.47,No,Standard,40,0.49,Online Shopping,12.01,2333.64,193692.12,39879.01,996.83,Pune
CUST0001243,42,Other,High,Bachelor's,Single,800,2019.3,No,Standard,49,0.88,Entertainment,41.21,11402.58,946414.14,167601.9,3420.43,Karnataka
CUST0001244,34,Male,Low,Bachelor's,Single,454,854.47,Yes,Standard,38,0.78,Healthcare,22.49,1948.3,161708.9,70921.01,1866.67,Maharashtra
CUST0001245,30,Male,Low,Master's,Married,834,1946.42,No,Gold,15,0.46,Utilities,129.76,1683.78,139753.74,161552.86,10770.08,Hyderabad
CUST0001246,37,Female,Medium,Bachelor's,Single,734,3178.09,Yes,Gold,46,0.72,Travel,69.09,4970.31,412535.73,263781.47,5734.47,Kolkata
CUST0001247,42,Male,Low,Master's,Single,398,2781.46,No,Gold,31,0.25,Healthcare,89.72,2522.94,209404.02,230861.18,7446.76,Kolkata
CUST0001248,21,Male,Medium,Bachelor's,Single,671,1232.76,Yes,Standard,46,0.55,Groceries,26.8,4964.7,412070.1,102319.08,2224.4,Karnataka
CUST0001249,27,Female,Medium,High School,Married,661,1784.73,No,Standard,6,0.16,Travel,297.46,6798.6,564283.8,148132.59,24689.18,Bangalore
CUST0001250,20,Female,Low,Bachelor's,Married,411,3108.75,No,Platinum,10,0.38,Utilities,310.88,2851.35,236662.05,258026.25,25803.04,Delhi
CUST0001251,58,Male,Low,Bachelor's,Married,752,4318.19,No,Standard,6,0.28,Other,719.7,1464.61,121562.63,358409.77,59735.1,Chennai
CUST0001252,62,Male,Medium,High School,Single,468,3790.75,No,Platinum,46,0.68,Utilities,82.41,3918.09,325201.47,314632.25,6840.03,Ahmedabad
CUST0001253,35,Male,Low,High School,Divorced,438,2811.66,No,Standard,21,0.49,Other,133.89,1687.24,140040.92,233367.78,11112.87,Rajasthan
CUST0001254,64,Male,Low,Bachelor's,Married,530,1875.24,No,Gold,44,0.7,Other,42.62,1229.02,102008.66,155644.92,3537.46,Uttar Pradesh
CUST0001255,53,Female,Low,High School,Married,538,1888.75,No,Standard,18,0.51,Travel,104.93,1105.68,91771.44,156766.25,8709.19,Rajasthan
CUST0001256,64,Male,Low,Bachelor's,Married,552,4409.14,Yes,Gold,14,0.17,Education,314.94,1730.69,143647.27,365958.62,26140.02,Uttar Pradesh
CUST0001257,39,Male,Medium,Master's,Married,735,292.29,No,Platinum,49,0.69,Healthcare,5.97,5894.42,489236.86,24260.07,495.51,Kolkata
CUST0001258,51,Male,Medium,PhD,Married,721,4941.11,No,Platinum,37,0.77,Groceries,133.54,4131.25,342893.75,410112.13,11083.82,Mumbai
CUST0001259,64,Female,Medium,Master's,Single,602,3355.44,No,Platinum,46,0.82,Online Shopping,72.94,3091.04,256556.32,278501.52,6054.02,Madhya Pradesh
CUST0001260,25,Female,Low,PhD,Married,371,3437.57,No,Standard,16,0.56,Utilities,214.85,1003.83,83317.89,285318.31,17832.55,Ahmedabad
CUST0001261,57,Female,Low,Bachelor's,Married,562,286.19,No,Gold,36,0.7,Healthcare,7.95,1306.5,108439.5,23753.77,659.85,Chennai
CUST0001262,66,Male,High,Bachelor's,Married,521,3067.09,No,Standard,28,0.7,Other,109.54,13993.17,1161433.11,254568.47,9091.82,Maharashtra
CUST0001263,61,Female,Medium,Bachelor's,Divorced,376,2475.41,Yes,Gold,18,0.22,Other,137.52,6679.19,554372.77,205459.03,11414.16,Madhya Pradesh
CUST0001264,36,Female,High,Master's,Married,361,618.32,No,Standard,9,0.23,Utilities,68.7,8263.92,685905.36,51320.56,5702.1,Chennai
CUST0001265,59,Male,Medium,Bachelor's,Single,770,1461.82,Yes,Platinum,9,0.16,Other,162.42,5902.76,489929.08,121331.06,13480.86,West Bengal
CUST0001266,58,Male,Medium,High School,Single,456,4462.54,No,Platinum,36,0.36,Entertainment,123.96,5316.49,441268.67,370390.82,10288.68,Maharashtra
CUST0001267,54,Male,Medium,Master's,Married,424,2794.94,No,Standard,49,0.48,Online Shopping,57.04,3200.32,265626.56,231980.02,4734.32,Uttar Pradesh
CUST0001268,23,Male,Medium,High School,Married,460,2125.74,No,Standard,37,0.9,Healthcare,57.45,4487.45,372458.35,176436.42,4768.35,Tamil Nadu
CUST0001269,69,Male,Medium,Bachelor's,Single,840,456.14,No,Standard,8,0.44,Dining,57.02,4944.81,410419.23,37859.62,4732.66,Gujarat
CUST0001270,43,Male,Medium,High School,Single,834,3599.2,No,Gold,34,0.68,Dining,105.86,5670.63,470662.29,298733.6,8786.38,Jaipur
CUST0001271,51,Male,Low,Bachelor's,Married,405,3543.97,No,Standard,45,0.65,Travel,78.75,1240.14,102931.62,294149.51,6536.25,Lucknow
CUST0001272,76,Female,Medium,Bachelor's,Married,430,3108.81,No,Platinum,21,0.26,Utilities,148.04,6735.34,559033.22,258031.23,12287.32,Uttar Pradesh
CUST0001273,73,Male,Medium,High School,Divorced,656,2600.29,No,Gold,7,0.15,Other,371.47,4808.06,399068.98,215824.07,30832.01,Rajasthan
CUST0001274,76,Female,High,Bachelor's,Married,301,2225.54,No,Gold,17,0.54,Travel,130.91,12739.82,1057405.06,184719.82,10865.53,Lucknow
CUST0001275,62,Female,Medium,Bachelor's,Married,532,3007.03,No,Gold,48,0.66,Electronics,62.65,4266.4,354111.2,249583.49,5199.95,Hyderabad
CUST0001276,23,Female,Medium,Master's,Married,668,1243.64,Yes,Standard,40,0.9,Dining,31.09,6007.79,498646.57,103222.12,2580.47,Ahmedabad
CUST0001277,54,Female,Low,Master's,Divorced,550,4712.17,No,Platinum,22,0.39,Education,214.19,2843.94,236047.02,391110.11,17777.77,Gujarat
CUST0001278,74,Male,Medium,Bachelor's,Married,407,2985.09,No,Gold,27,0.82,Travel,110.56,5968.97,495424.51,247762.47,9176.48,Kolkata
CUST0001279,50,Female,Medium,Master's,Married,575,1624.84,Yes,Platinum,39,0.41,Education,41.66,4170.07,346115.81,134861.72,3457.78,Hyderabad
CUST0001280,70,Male,High,Bachelor's,Divorced,479,2303.43,Yes,Gold,37,0.65,Other,62.25,13822.83,1147294.89,191184.69,5166.75,Chennai
CUST0001281,39,Male,Medium,Bachelor's,Divorced,592,4047.86,No,Gold,40,0.58,Electronics,101.2,4587.48,380760.84,335972.38,8399.6,Madhya Pradesh
CUST0001282,38,Female,Medium,High School,Single,474,891.92,No,Standard,21,0.14,Other,42.47,3755.18,311679.94,74029.36,3525.01,Bangalore
CUST0001283,23,Male,Medium,Bachelor's,Single,422,1534.89,No,Gold,43,0.16,Electronics,35.7,5764.49,478452.67,127395.87,2963.1,Pune
CUST0001284,23,Male,High,Bachelor's,Single,526,3429.59,No,Gold,38,0.12,Electronics,90.25,13918.03,1155196.49,284655.97,7490.75,Maharashtra
CUST0001285,72,Female,Medium,High School,Single,743,1645.9,No,Gold,16,0.4,Electronics,102.87,4305.62,357366.46,136609.7,8538.21,Bangalore
CUST0001286,65,Female,Medium,Bachelor's,Single,727,3983.26,No,Gold,9,0.7,Entertainment,442.58,4078.19,338489.77,330610.58,36734.14,Telangana
CUST0001287,21,Female,High,Master's,Single,382,739.22,No,Standard,44,0.24,Electronics,16.8,11813.9,980553.7,61355.26,1394.4,Bangalore
CUST0001288,47,Male,Low,Bachelor's,Single,364,3837.16,No,Platinum,31,0.58,Entertainment,123.78,2511.32,208439.56,318484.28,10273.74,Gujarat
CUST0001289,28,Female,High,High School,Married,580,434.92,No,Platinum,44,0.33,Other,9.88,14441.16,1198616.28,36098.36,820.04,Kolkata
CUST0001290,79,Male,Low,Bachelor's,Married,690,161.7,No,Standard,17,0.74,Entertainment,9.51,2866.33,237905.39,13421.1,789.33,Gujarat
CUST0001291,79,Female,Medium,Bachelor's,Single,727,4501.3,No,Platinum,30,0.74,Healthcare,150.04,5485.15,455267.45,373607.9,12453.32,Hyderabad
CUST0001292,47,Female,Medium,Bachelor's,Married,406,2948.56,No,Standard,18,0.72,Education,163.81,4122.43,342161.69,244730.48,13596.23,Telangana
CUST0001293,48,Female,Medium,Bachelor's,Married,847,1823.95,No,Gold,36,0.52,Electronics,50.67,5939.69,492994.27,151387.85,4205.61,Mumbai
CUST0001294,41,Female,High,Bachelor's,Married,561,1239.71,Yes,Standard,15,0.33,Groceries,82.65,13846.89,1149291.87,102895.93,6859.95,Maharashtra
CUST0001295,72,Male,Low,Master's,Divorced,458,3122.74,Yes,Platinum,42,0.75,Online Shopping,74.35,1115.98,92626.34,259187.42,6171.05,Bangalore
CUST0001296,26,Female,Low,High School,Single,564,2594.11,No,Standard,20,0.25,Travel,129.71,2894.46,240240.18,215311.13,10765.93,Uttar Pradesh
CUST0001297,72,Female,Medium,PhD,Single,767,4958.83,No,Standard,26,0.33,Other,190.72,5680.33,471467.39,411582.89,15829.76,Bangalore
CUST0001298,20,Male,Medium,Bachelor's,Married,501,4917.76,No,Standard,20,0.25,Utilities,245.89,3392.6,281585.8,408174.08,20408.87,Tamil Nadu
CUST0001299,68,Female,Medium,Bachelor's,Single,454,3211.62,No,Standard,17,0.64,Education,188.92,6989.37,580117.71,266564.46,15680.36,Telangana
CUST0001300,48,Male,Low,Bachelor's,Married,312,2270.07,No,Gold,16,0.65,Education,141.88,2760.07,229085.81,188415.81,11776.04,Rajasthan
CUST0001301,57,Female,Low,High School,Single,596,2506.59,Yes,Standard,22,0.62,Utilities,113.94,1161.7,96421.1,208046.97,9457.02,Pune
CUST0001302,54,Female,Low,High School,Single,797,3444.15,No,Gold,33,0.43,Travel,104.37,1393.13,115629.79,285864.45,8662.71,Gujarat
CUST0001303,53,Female,Low,Bachelor's,Single,544,597.72,No,Platinum,22,0.18,Education,27.17,2957.35,245460.05,49610.76,2255.11,Uttar Pradesh
CUST0001304,41,Male,Medium,Master's,Single,599,1708.93,No,Platinum,6,0.83,Entertainment,284.82,3345.61,277685.63,141841.19,23640.06,Rajasthan
CUST0001305,48,Female,Medium,Master's,Married,661,468.83,No,Platinum,6,0.51,Healthcare,78.14,4444.79,368917.57,38912.89,6485.62,Chennai
CUST0001306,23,Female,High,Bachelor's,Married,653,459.47,No,Standard,7,0.43,Dining,65.64,13214.96,1096841.68,38136.01,5448.12,Mumbai
CUST0001307,19,Female,High,High School,Single,820,1059.61,No,Standard,33,0.57,Entertainment,32.11,12373.18,1026973.94,87947.63,2665.13,Lucknow
CUST0001308,37,Male,Low,Bachelor's,Single,685,2477.74,No,Gold,12,0.25,Electronics,206.48,2210.83,183498.89,205652.42,17137.84,Madhya Pradesh
CUST0001309,45,Male,Medium,Bachelor's,Single,611,3945.39,No,Standard,15,0.21,Education,263.03,5494.04,456005.32,327467.37,21831.49,Lucknow
CUST0001310,28,Female,Low,Master's,Single,713,2478.93,No,Platinum,16,0.42,Entertainment,154.93,1597.01,132551.83,205751.19,12859.19,Mumbai
CUST0001311,21,Male,Low,Master's,Married,577,1743.84,No,Standard,36,0.28,Dining,48.44,2767.69,229718.27,144738.72,4020.52,West Bengal
CUST0001312,32,Female,Medium,Master's,Single,655,503.53,Yes,Platinum,8,0.3,Healthcare,62.94,6789,563487,41792.99,5224.02,Hyderabad
CUST0001313,23,Female,Low,Bachelor's,Married,824,2796.45,Yes,Standard,13,0.81,Other,215.11,1583.37,131419.71,232105.35,17854.13,Maharashtra
CUST0001314,71,Female,Low,Bachelor's,Married,315,1429.22,Yes,Platinum,28,0.52,Healthcare,51.04,1311.51,108855.33,118625.26,4236.32,Uttar Pradesh
CUST0001315,66,Female,High,Bachelor's,Single,344,3113.18,No,Standard,20,0.49,Groceries,155.66,9284.14,770583.62,258393.94,12919.78,Rajasthan
CUST0001316,47,Female,Medium,PhD,Married,620,4888.22,No,Standard,21,0.65,Entertainment,232.77,4519.44,375113.52,405722.26,19319.91,Maharashtra
CUST0001317,73,Male,Medium,High School,Divorced,625,645.44,No,Gold,26,0.86,Utilities,24.82,3627.62,301092.46,53571.52,2060.06,Kolkata
CUST0001318,55,Male,Low,High School,Married,447,1139.41,No,Standard,11,0.19,Electronics,103.58,1946.68,161574.44,94571.03,8597.14,Uttar Pradesh
CUST0001319,68,Male,Low,High School,Married,654,2418.16,No,Gold,14,0.77,Healthcare,172.73,1923.87,159681.21,200707.28,14336.59,Maharashtra
CUST0001320,79,Male,High,Master's,Married,535,4846.21,No,Gold,33,0.57,Travel,146.85,8960.66,743734.78,402235.43,12188.55,Lucknow
CUST0001321,74,Female,Low,Bachelor's,Married,404,3881.87,No,Standard,40,0.22,Entertainment,97.05,1592.42,132170.86,322195.21,8055.15,Chennai
CUST0001322,19,Female,Medium,Bachelor's,Single,773,4501.32,No,Platinum,28,0.34,Other,160.76,3758.43,311949.69,373609.56,13343.08,Rajasthan
CUST0001323,32,Female,Low,PhD,Married,695,1735.2,No,Standard,18,0.49,Electronics,96.4,2487,206421,144021.6,8001.2,Maharashtra
CUST0001324,28,Female,Medium,Master's,Married,745,4960.99,No,Gold,18,0.65,Utilities,275.61,6610.16,548643.28,411762.17,22875.63,Ahmedabad
CUST0001325,25,Other,Low,Bachelor's,Married,519,603.88,No,Gold,29,0.29,Utilities,20.82,2908.14,241375.62,50122.04,1728.06,Hyderabad
CUST0001326,43,Female,High,High School,Divorced,741,359.57,No,Gold,26,0.53,Online Shopping,13.83,12152.45,1008653.35,29844.31,1147.89,Pune
CUST0001327,68,Female,High,Master's,Married,327,4292.45,No,Standard,27,0.65,Other,158.98,13751.76,1141396.08,356273.35,13195.34,Chennai
CUST0001328,62,Female,Medium,Master's,Single,774,4643.6,No,Standard,36,0.46,Groceries,128.99,4143.56,343915.48,385418.8,10706.17,Gujarat
CUST0001329,61,Male,Low,Bachelor's,Single,604,543.87,No,Gold,30,0.79,Travel,18.13,2121.51,176085.33,45141.21,1504.79,Telangana
CUST0001330,22,Male,High,Bachelor's,Married,704,655.79,Yes,Standard,31,0.8,Healthcare,21.15,11228.29,931948.07,54430.57,1755.45,Bangalore
CUST0001331,23,Male,Medium,Bachelor's,Married,812,262.55,Yes,Standard,49,0.48,Healthcare,5.36,5562.97,461726.51,21791.65,444.88,Delhi
CUST0001332,43,Female,Medium,Master's,Married,801,612.09,No,Gold,16,0.88,Groceries,38.26,4255.25,353185.75,50803.47,3175.58,Rajasthan
CUST0001333,71,Female,Medium,Bachelor's,Divorced,647,1126.16,No,Gold,23,0.16,Entertainment,48.96,3897,323451,93471.28,4063.68,Delhi
CUST0001334,21,Male,Low,Bachelor's,Married,539,4853.38,No,Standard,23,0.1,Dining,211.02,2223.34,184537.22,402830.54,17514.66,Tamil Nadu
CUST0001335,36,Male,Low,High School,Married,636,3372.52,Yes,Standard,38,0.4,Utilities,88.75,1447.38,120132.54,279919.16,7366.25,Mumbai
CUST0001336,37,Female,Medium,Master's,Single,325,3914.91,No,Standard,36,0.58,Healthcare,108.75,5647.56,468747.48,324937.53,9026.25,Uttar Pradesh
CUST0001337,50,Male,Low,Bachelor's,Married,708,3903.08,No,Standard,33,0.6,Entertainment,118.28,2944.98,244433.34,323955.64,9817.24,Karnataka
CUST0001338,37,Male,Medium,High School,Married,376,2721.86,No,Standard,25,0.48,Online Shopping,108.87,5821.46,483181.18,225914.38,9036.21,Madhya Pradesh
CUST0001339,66,Female,Medium,Bachelor's,Married,516,4007.7,No,Standard,39,0.2,Groceries,102.76,4031.42,334607.86,332639.1,8529.08,Delhi
CUST0001340,29,Male,High,Bachelor's,Married,627,3019.46,No,Platinum,46,0.24,Groceries,65.64,7039.16,584250.28,250615.18,5448.12,Gujarat
CUST0001341,64,Male,High,Bachelor's,Married,322,1641.28,No,Gold,9,0.78,Education,182.36,7534.18,625336.94,136226.24,15135.88,Telangana
